"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-06-26 00:00:00",104458,49072,0,0,16353,191595,
"2019-06-27 00:00:00",96043,0,1910,2577,23713,168472.7142857143,
"2019-06-28 00:00:00",16399,58364,0,0,5220,157908,
"2019-06-29 00:00:00",62131,90574,0,0,0,138921.57142857142,
"2019-06-30 00:00:00",92027,0,0,565,55467,143999.42857142858,
"2019-07-01 00:00:00",61754,0,0,0,54413,139476.14285714287,
"2019-07-02 00:00:00",2954,0,0,0,48897,120413.85714285714,
"2019-07-03 00:00:00",155123,4083,1910,0,29051,123311.71428571429,
"2019-07-04 00:00:00",64513,27738,3650,0,0,119262.85714285714,
"2019-07-05 00:00:00",209922,50165,1978,0,22483,148486.57142857142,
"2019-07-06 00:00:00",70274,0,0,0,123610,154369.2857142857,
"2019-07-07 00:00:00",80254,12290,1910,0,95907,160412.57142857142,
"2019-07-08 00:00:00",32704,51690,1194,0,52847,163593.85714285713,
"2019-07-09 00:00:00",39851,42117,0,0,99197,182067.14285714287,
"2019-07-10 00:00:00",77132,111718,0,0,16773,184275,
"2019-07-11 00:00:00",160791,48554,0,0,71404,210681.85714285713,
"2019-07-12 00:00:00",89139,0,470,0,56705,190933.85714285713,
"2019-07-13 00:00:00",81992,27738,6873,0,116712,196567,
"2019-07-14 00:00:00",95925,45785,0,0,33257,194367.7142857143,
"2019-07-15 00:00:00",87030,200152,14002,506,270787,256373.7142857143,
"2019-07-16 00:00:00",49643,27738,0,0,1344,241739.57142857142,
"2019-07-17 00:00:00",146286,27738,0,0,7358,238276.57142857142,
"2019-07-18 00:00:00",103235,96521,1910,0,99289,241163.14285714287,
"2019-07-19 00:00:00",123763,22069,0,0,9932,242513.2857142857,
"2019-07-20 00:00:00",86520,75870,1910,0,10710,234184,
"2019-07-21 00:00:00",157054,50554,0,0,2820,239249.85714285713,
"2019-07-22 00:00:00",73546,0,0,0,114793,184372.7142857143,
"2019-07-23 00:00:00",44592,59487,6586,0,100969,203359.85714285713,
"2019-07-24 00:00:00",117997,94539,1910,0,50292,215268,
"2019-07-25 00:00:00",154718,49112,0,0,7719,202495.7142857143,
"2019-07-26 00:00:00",47326,35071,0,0,92796,205271.42857142858,
"2019-07-27 00:00:00",16046,49332,0,0,127259,207789.57142857142,
"2019-07-28 00:00:00",93981,0,0,0,16452,193504.57142857142,
"2019-07-29 00:00:00",85809,34181,0,0,13359,185649,
"2019-07-30 00:00:00",61683,0,0,0,173194,188969.14285714287,
"2019-07-31 00:00:00",150840,115115,0,0,0,189142.85714285713,
"2019-08-01 00:00:00",141050,15014,0,0,33257,185967.2857142857,
"2019-08-02 00:00:00",120505,75378,0,0,22027,192069.57142857142,
"2019-08-03 00:00:00",101840,68435,6957,0,115016,206299.7142857143,
"2019-08-04 00:00:00",87595,27738,0,0,101426,221489.14285714287,
"2019-08-05 00:00:00",23104,0,0,784,52959,213417.42857142858,
"2019-08-06 00:00:00",16573,3265,3171,0,1915,183424.42857142858,
"2019-08-07 00:00:00",16259,49688,3335,0,33049,160049.57142857142,
"2019-08-08 00:00:00",35984,0,0,0,3099,138587.14285714287,
"2019-08-09 00:00:00",304619,0,10385,0,58218,160774.57142857142,
"2019-08-10 00:00:00",86181,4083,0,0,14973,134058.85714285713,
"2019-08-11 00:00:00",83475,26754,1910,0,9285,120439.57142857143,
"2019-08-12 00:00:00",46849,9665,0,164,178548,143065.2857142857,
"2019-08-13 00:00:00",56818,27738,7442,0,68567,162442.42857142858,
"2019-08-14 00:00:00",8473,105716,0,0,101506,178637.14285714287,
